Date,Open,High,Low,Close,Adj Close,Volume
2020-04-01,238.690002,246.610001,235.440002,237.320007,231.237640,4548800
2020-04-02,235.300003,242.000000,226.029999,240.440002,234.277664,4636800
2020-04-03,238.320007,239.339996,227.270004,229.490005,223.608307,4650300
2020-04-06,240.000000,249.289993,235.119995,248.339996,241.975189,6365900
2020-04-07,259.809998,266.709991,246.539993,248.039993,241.682877,4984100
2020-04-08,247.690002,269.160004,246.259995,267.829987,260.965668,6390200
2020-04-09,265.000000,270.399994,261.600006,264.130005,257.360504,4923300
2020-04-13,262.059998,264.959991,258.179993,263.510010,256.756409,2964900
2020-04-14,269.000000,273.070007,267.000000,270.500000,263.567230,4778900
2020-04-15,276.329987,282.989990,270.679993,281.679993,274.460724,7841800
2020-04-16,283.440002,300.000000,280.010010,298.429993,290.781403,7738900
2020-04-17,300.989990,304.000000,287.100006,290.559998,283.113159,5857500
2020-04-20,285.299988,289.010010,281.269989,282.140015,274.908936,4072600
2020-04-21,274.950012,280.000000,273.250000,274.190002,267.162689,3977500
2020-04-22,279.579987,283.820007,276.709991,277.019989,269.920105,3663300
2020-04-23,279.059998,288.459991,278.540009,285.329987,278.017120,4420500
2020-04-24,287.290009,291.899994,284.000000,291.290009,283.824432,3265000
2020-04-27,293.209991,296.859985,290.630005,293.980011,286.445496,3706200
2020-04-28,298.000000,298.250000,285.619995,288.359985,280.969513,3862900
2020-04-29,292.000000,292.750000,286.100006,287.649994,280.277710,4258400
2020-04-30,286.649994,295.000000,285.519989,292.470001,284.974152,7631700
2020-05-01,288.390015,289.000000,279.600006,284.510010,277.218140,3526100
2020-05-04,284.489990,287.940002,282.109985,287.540009,280.170471,2894200
2020-05-05,289.959991,296.000000,287.290009,293.040009,285.529541,2501300
